t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
3.559000000000000341e+01,9.260033564414771323e-02,4.524880759641096151e-01,5.527239907660712603e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113444489955858763e-01,-1.578141107846098290e-02,9.937302113345314325e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.560000000000000142e+01,9.148691972739236844e-02,4.523289512605027096e-01,5.537178204538587556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113384260542471527e-01,-1.604355729447892731e-02,9.939278859317779435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.560999999999999943e+01,9.037356712306277018e-02,4.521672048182200365e-01,5.547118465379348162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113317863694410215e-01,-1.630575808886369771e-02,9.941230036173420714e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.561999999999999744e+01,8.926028400000354801e-02,4.520028360987254357e-01,5.557060664610934397e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113245296609680079e-01,-1.656801201160851278e-02,9.943155638079126390e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.563000000000000256e+01,8.814707652984341002e-02,4.518358445779878663e-01,5.567004776655506415e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113166556519565309e-01,-1.683031761170739049e-02,9.945055659288382088e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.564000000000000057e+01,8.703395088696441739e-02,4.516662297464912879e-01,5.576950775929511162e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.113081640689822516e-01,-1.709267343718290366e-02,9.946930094127948152e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.564999999999999858e+01,8.592091324846376499e-02,4.514939911092442082e-01,5.586898636843762311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112990546422845672e-01,-1.735507803511671110e-02,9.948778937003965872e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.566000000000000369e+01,8.480796979411872605e-02,4.513191281857889536e-01,5.596848333803519093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112893271051865196e-01,-1.761752995155796420e-02,9.950602182393630812e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.567000000000000171e+01,8.369512670636003460e-02,4.511416405102130489e-01,5.606799841208549573e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112789811944736584e-01,-1.788002773160657366e-02,9.952399824851854149e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.567999999999999972e+01,8.258239017022925288e-02,4.509615276311568222e-01,5.616753133453222802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112680166505647383e-01,-1.814256991944096509e-02,9.954171859019034230e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.568999999999999773e+01,8.146976637334873983e-02,4.507787891118242296e-01,5.626708184926587641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112564332171675496e-01,-1.840515505827644560e-02,9.955918279603848120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.570000000000000284e+01,8.035726150588590189e-02,4.505934245299912932e-01,5.636664970012430498e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112442306413372051e-01,-1.866778169038740831e-02,9.957639081381031154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.571000000000000085e+01,7.924488176052199573e-02,4.504054334780164814e-01,5.646623463089349704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112314086736523877e-01,-1.893044835709900564e-02,9.959334259219132512e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.571999999999999886e+01,7.813263333241285413e-02,4.502148155628493131e-01,5.656583638530868763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112179670682056365e-01,-1.919315359884821159e-02,9.961003808068302767e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.573000000000000398e+01,7.702052241915788300e-02,4.500215704060395172e-01,5.666545470705486309e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.112039055823951794e-01,-1.945589595515884174e-02,9.962647722929207639e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.574000000000000199e+01,7.590855522076495054e-02,4.498256976437461363e-01,5.676508933976727178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.111892239771025692e-01,-1.971867396463322653e-02,9.964265998897436916e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.575000000000000000e+01,7.479673793961583161e-02,4.496271969267468527e-01,5.686474002703281183e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.111739220166524378e-01,-1.998148616496886465e-02,9.965858631144630664e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
