t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
0.700000,0.345241,0.021289,0.300000,0.000000,0.000000,0.000000,1.000000,-0.013376,0.028426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.710000,0.345107,0.021573,0.300000,0.000000,0.000000,0.000000,1.000000,-0.013555,0.028341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.720000,0.344970,0.021856,0.300000,0.000000,0.000000,0.000000,1.000000,-0.013732,0.028256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.730000,0.344832,0.022138,0.300000,0.000000,0.000000,0.000000,1.000000,-0.013910,0.028169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.740000,0.344692,0.022419,0.300000,0.000000,0.000000,0.000000,1.000000,-0.014086,0.028081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.750000,0.344550,0.022700,0.300000,0.000000,0.000000,0.000000,1.000000,-0.014263,0.027992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.760000,0.344407,0.022979,0.300000,0.000000,0.000000,0.000000,1.000000,-0.014438,0.027902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.770000,0.344262,0.023258,0.300000,0.000000,0.000000,0.000000,1.000000,-0.014613,0.027810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.780000,0.344115,0.023535,0.300000,0.000000,0.000000,0.000000,1.000000,-0.014788,0.027718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.790000,0.343966,0.023812,0.300000,0.000000,0.000000,0.000000,1.000000,-0.014961,0.027625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.343815,0.024088,0.300000,0.000000,0.000000,0.000000,1.000000,-0.015135,0.027530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.810000,0.343663,0.024363,0.300000,0.000000,0.000000,0.000000,1.000000,-0.015307,0.027434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.820000,0.343509,0.024636,0.300000,0.000000,0.000000,0.000000,1.000000,-0.015479,0.027338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
