t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,joint4,gripper
4.820000000000000284e+01,5.930874215727180987e-01,1.288015019256595062e-01,5.947848154792617636e-02,6.959799525092849604e-02,8.104267879178250755e-02,6.959799525092849604e-02,9.918388590534025218e-01,-1.282844094036561522e-02,5.465905163821727086e-02,2.555274754287573113e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.821000000000000085e+01,5.929587380500316307e-01,1.293480572760417058e-01,5.973426792947500452e-02,6.955162612306291237e-02,8.097952920513652730e-02,6.955162612306291237e-02,9.918505222345703753e-01,-1.290826608870698777e-02,5.465196031251284836e-02,2.560451931111762391e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.821999999999999886e+01,5.928292562509439589e-01,1.298945411319097631e-01,5.999057193414852884e-02,6.950523204411428180e-02,8.091636056847968661e-02,6.950523204411428180e-02,9.918621819735538025e-01,-1.298809613622387005e-02,5.464475272184826649e-02,2.565627213941268359e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.823000000000000398e+01,5.926989761273071533e-01,1.304409523304786711e-01,6.024739337226325819e-02,6.945881301913507666e-02,8.085317290551945202e-02,6.945881301913506278e-02,9.918738382571926637e-01,-1.306793091394586881e-02,5.463742883903971448e-02,2.570800597096467577e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.824000000000000199e+01,5.925678976326650416e-01,1.309872897086905574e-01,6.050473205356782236e-02,6.941236905319002337e-02,8.078996623996974324e-02,6.941236905319003725e-02,9.918854910723274854e-01,-1.314777025286928414e-02,5.462998863724755072e-02,2.575972074904397946e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.825000000000000000e+01,5.924360207222497676e-01,1.315335521032236221e-01,6.076258778724413778e-02,6.936590015135599141e-02,8.072674059555073889e-02,6.936590015135599141e-02,9.918971404057997932e-01,-1.322761398398486499e-02,5.462243208996381272e-02,2.581141641696538258e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.825999999999999801e+01,5.923033453529853443e-01,1.320797383504898337e-01,6.102096038190713001e-02,6.931940631872235414e-02,8.066349599598937603e-02,6.931940631872235414e-02,9.919087862444532222e-01,-1.330746193812792910e-02,5.461475917079433584e-02,2.586309291803534638e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.827000000000000313e+01,5.921698714834872090e-01,1.326258472866395088e-01,6.127984964560484471e-02,6.927288756039064188e-02,8.060023246501872574e-02,6.927288756039062800e-02,9.919204285751332950e-01,-1.338731394611714087e-02,5.460696985361557232e-02,2.591475019555478099e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.828000000000000114e+01,5.920355990740630014e-01,1.331718777475621451e-01,6.153925538581822563e-02,6.922634388147483331e-02,8.053695002637861755e-02,6.922634388147483331e-02,9.919320673846853120e-01,-1.346716983869900019e-02,5.459906411257042791e-02,2.596638819289676103e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.828999999999999915e+01,5.919005280867132290e-01,1.337178285688909174e-01,6.179917740946277993e-02,6.917977528710135549e-02,8.047364870381530644e-02,6.917977528710135549e-02,9.919437026599577933e-01,-1.354702944657559804e-02,5.459104192210295636e-02,2.601800685345656561e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745329251994329478e-01,2.094395102393195318e-01,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00
