t,x,y,z,fx,fy,fz
69.750000,3.409250,0.280000,1.600000,0.000000,0.000000,0.000000
69.760000,3.409480,0.280000,1.600000,0.000000,0.000000,0.000000
69.770000,3.409710,0.280000,1.600000,0.000000,0.000000,0.000000
69.780000,3.409940,0.280000,1.600000,0.000000,0.000000,0.000000
69.790000,3.410170,0.280000,1.600000,0.000000,0.000000,0.000000
69.800000,3.410400,0.280000,1.600000,0.000000,0.000000,0.000000
69.810000,3.410630,0.280000,1.600000,0.000000,0.000000,0.000000
69.820000,3.410860,0.280000,1.600000,0.000000,0.000000,0.000000
69.830000,3.411090,0.280000,1.600000,0.000000,0.000000,0.000000
69.840000,3.411320,0.280000,1.600000,0.000000,0.000000,0.000000
69.850000,3.411550,0.280000,1.600000,0.000000,0.000000,0.000000
69.860000,3.411780,0.280000,1.600000,0.000000,0.000000,0.000000
69.870000,3.412010,0.280000,1.600000,0.000000,0.000000,0.000000
69.880000,3.412240,0.280000,1.600000,0.000000,0.000000,0.000000
69.890000,3.412470,0.280000,1.600000,0.000000,0.000000,0.000000
69.900000,3.412700,0.280000,1.600000,0.000000,0.000000,0.000000
69.910000,3.412930,0.280000,1.600000,0.000000,0.000000,0.000000
69.920000,3.413160,0.280000,1.600000,0.000000,0.000000,0.000000
69.930000,3.413390,0.280000,1.600000,0.000000,0.000000,0.000000
69.940000,3.413620,0.280000,1.600000,0.000000,0.000000,0.000000
69.950000,3.413850,0.280000,1.600000,0.000000,0.000000,0.000000
69.960000,3.414080,0.280000,1.600000,0.000000,0.000000,0.000000
69.970000,3.414310,0.280000,1.600000,0.000000,0.000000,0.000000
69.980000,3.414540,0.280000,1.600000,0.000000,0.000000,0.000000
69.990000,3.414770,0.280000,1.600000,0.000000,0.000000,0.000000
70.000000,3.415000,0.280000,1.600000,0.000000,0.000000,0.000000
70.010000,3.415230,0.280000,1.600000,0.000000,0.000000,0.000000
70.020000,3.415460,0.280000,1.600000,0.000000,0.000000,0.000000
70.030000,3.415690,0.280000,1.600000,0.000000,0.000000,0.000000
70.040000,3.415920,0.280000,1.600000,0.000000,0.000000,0.000000
70.050000,3.416150,0.280000,1.600000,0.000000,0.000000,0.000000
70.060000,3.416380,0.280000,1.600000,0.000000,0.000000,0.000000
70.070000,3.416610,0.280000,1.600000,0.000000,0.000000,0.000000
70.080000,3.416840,0.280000,1.600000,0.000000,0.000000,0.000000
70.090000,3.417070,0.280000,1.600000,0.000000,0.000000,0.000000
70.100000,3.417300,0.280000,1.600000,0.000000,0.000000,0.000000
70.110000,3.417530,0.280000,1.600000,0.000000,0.000000,0.000000
70.120000,3.417760,0.280000,1.600000,0.000000,0.000000,0.000000
70.130000,3.417990,0.280000,1.600000,0.000000,0.000000,0.000000
70.140000,3.418220,0.280000,1.600000,0.000000,0.000000,0.000000
70.150000,3.418450,0.280000,1.600000,0.000000,0.000000,0.000000
70.160000,3.418680,0.280000,1.600000,0.000000,0.000000,0.000000
70.170000,3.418910,0.280000,1.600000,0.000000,0.000000,0.000000
70.180000,3.419140,0.280000,1.600000,0.000000,0.000000,0.000000
70.190000,3.419370,0.280000,1.600000,0.000000,0.000000,0.000000
70.200000,3.419600,0.280000,1.600000,0.000000,0.000000,0.000000
70.210000,3.419830,0.280000,1.600000,0.000000,0.000000,0.000000
70.220000,3.420060,0.280000,1.600000,0.000000,0.000000,0.000000
70.230000,3.420290,0.280000,1.600000,0.000000,0.000000,0.000000
70.240000,3.420520,0.280000,1.600000,0.000000,0.000000,0.000000
70.250000,3.420750,0.280000,1.600000,0.000000,0.000000,0.000000
70.260000,3.420980,0.280000,1.600000,0.000000,0.000000,0.000000
70.270000,3.421210,0.280000,1.600000,0.000000,0.000000,0.000000
70.280000,3.421440,0.280000,1.600000,0.000000,0.000000,0.000000
70.290000,3.421670,0.280000,1.600000,0.000000,0.000000,0.000000
70.300000,3.421900,0.280000,1.600000,0.000000,0.000000,0.000000
70.310000,3.422130,0.280000,1.600000,0.000000,0.000000,0.000000
70.320000,3.422360,0.280000,1.600000,0.000000,0.000000,0.000000
70.330000,3.422590,0.280000,1.600000,0.000000,0.000000,0.000000
70.340000,3.422820,0.280000,1.600000,0.000000,0.000000,0.000000
70.350000,3.423050,0.280000,1.600000,0.000000,0.000000,0.000000
70.360000,3.423280,0.280000,1.600000,0.000000,0.000000,0.000000
70.370000,3.423510,0.280000,1.600000,0.000000,0.000000,0.000000
70.380000,3.423740,0.280000,1.600000,0.000000,0.000000,0.000000
70.390000,3.423970,0.280000,1.600000,0.000000,0.000000,0.000000
70.400000,3.424200,0.280000,1.600000,0.000000,0.000000,0.000000
70.410000,3.424430,0.280000,1.600000,0.000000,0.000000,0.000000
70.420000,3.424660,0.280000,1.600000,0.000000,0.000000,0.000000
70.430000,3.424890,0.280000,1.600000,0.000000,0.000000,0.000000
70.440000,3.425120,0.280000,1.600000,0.000000,0.000000,0.000000
70.450000,3.425350,0.280000,1.600000,0.000000,0.000000,0.000000
70.460000,3.425580,0.280000,1.600000,0.000000,0.000000,0.000000
70.470000,3.425810,0.280000,1.600000,0.000000,0.000000,0.000000
70.480000,3.426040,0.280000,1.600000,0.000000,0.000000,0.000000
70.490000,3.426270,0.280000,1.600000,0.000000,0.000000,0.000000
70.500000,3.426500,0.280000,1.600000,0.000000,0.000000,0.000000
70.510000,3.426730,0.280000,1.600000,0.000000,0.000000,0.000000
70.520000,3.426960,0.280000,1.600000,0.000000,0.000000,0.000000
70.530000,3.427190,0.280000,1.600000,0.000000,0.000000,0.000000
70.540000,3.427420,0.280000,1.600000,0.000000,0.000000,0.000000
70.550000,3.427650,0.280000,1.600000,0.000000,0.000000,0.000000
70.560000,3.427880,0.280000,1.600000,0.000000,0.000000,0.000000
70.570000,3.428110,0.280000,1.600000,0.000000,0.000000,0.000000
70.580000,3.428340,0.280000,1.600000,0.000000,0.000000,0.000000
70.590000,3.428570,0.280000,1.600000,0.000000,0.000000,0.000000
70.600000,3.428800,0.280000,1.600000,0.000000,0.000000,0.000000
70.610000,3.429030,0.280000,1.600000,0.000000,0.000000,0.000000
70.620000,3.429260,0.280000,1.600000,0.000000,0.000000,0.000000
70.630000,3.429490,0.280000,1.600000,0.000000,0.000000,0.000000
70.640000,3.429720,0.280000,1.600000,0.000000,0.000000,0.000000
70.650000,3.429950,0.280000,1.600000,0.000000,0.000000,0.000000
70.660000,3.430180,0.280000,1.600000,0.000000,0.000000,0.000000
70.670000,3.430410,0.280000,1.600000,0.000000,0.000000,0.000000
70.680000,3.430640,0.280000,1.600000,0.000000,0.000000,0.000000
70.690000,3.430870,0.280000,1.600000,0.000000,0.000000,0.000000
70.700000,3.431100,0.280000,1.600000,0.000000,0.000000,0.000000
70.710000,3.431330,0.280000,1.600000,0.000000,0.000000,0.000000
70.720000,3.431560,0.280000,1.600000,0.000000,0.000000,0.000000
70.730000,3.431790,0.280000,1.600000,0.000000,0.000000,0.000000
70.740000,3.432020,0.280000,1.600000,0.000000,0.000000,0.000000
70.750000,3.432250,0.280000,1.600000,0.000000,0.000000,0.000000
70.760000,3.432480,0.280000,1.600000,0.000000,0.000000,0.000000
70.770000,3.432710,0.280000,1.600000,0.000000,0.000000,0.000000
70.780000,3.432940,0.280000,1.600000,0.000000,0.000000,0.000000
70.790000,3.433170,0.280000,1.600000,0.000000,0.000000,0.000000
70.800000,3.433400,0.280000,1.600000,0.000000,0.000000,0.000000
70.810000,3.433630,0.280000,1.600000,0.000000,0.000000,0.000000
70.820000,3.433860,0.280000,1.600000,0.000000,0.000000,0.000000
70.830000,3.434090,0.280000,1.600000,0.000000,0.000000,0.000000
70.840000,3.434320,0.280000,1.600000,0.000000,0.000000,0.000000
70.850000,3.434550,0.280000,1.600000,0.000000,0.000000,0.000000
70.860000,3.434780,0.280000,1.600000,0.000000,0.000000,0.000000
70.870000,3.435010,0.280000,1.600000,0.000000,0.000000,0.000000
70.880000,3.435240,0.280000,1.600000,0.000000,0.000000,0.000000
70.890000,3.435470,0.280000,1.600000,0.000000,0.000000,0.000000
70.900000,3.435700,0.280000,1.600000,0.000000,0.000000,0.000000
70.910000,3.435930,0.280000,1.600000,0.000000,0.000000,0.000000
70.920000,3.436160,0.280000,1.600000,0.000000,0.000000,0.000000
70.930000,3.436390,0.280000,1.600000,0.000000,0.000000,0.000000
70.940000,3.436620,0.280000,1.600000,0.000000,0.000000,0.000000
70.950000,3.436850,0.280000,1.600000,0.000000,0.000000,0.000000
70.960000,3.437080,0.280000,1.600000,0.000000,0.000000,0.000000
70.970000,3.437310,0.280000,1.600000,0.000000,0.000000,0.000000
70.980000,3.437540,0.280000,1.600000,0.000000,0.000000,0.000000
70.990000,3.437770,0.280000,1.600000,0.000000,0.000000,0.000000
71.000000,3.438000,0.280000,1.600000,0.000000,0.000000,0.000000
71.010000,3.438230,0.280000,1.600000,0.000000,0.000000,0.000000
71.020000,3.438460,0.280000,1.600000,0.000000,0.000000,0.000000
71.030000,3.438690,0.280000,1.600000,0.000000,0.000000,0.000000
71.040000,3.438920,0.280000,1.600000,0.000000,0.000000,0.000000
71.050000,3.439150,0.280000,1.600000,0.000000,0.000000,0.000000
71.060000,3.439380,0.280000,1.600000,0.000000,0.000000,0.000000
71.070000,3.439610,0.280000,1.600000,0.000000,0.000000,0.000000
71.080000,3.439840,0.280000,1.600000,0.000000,0.000000,0.000000
71.090000,3.440070,0.280000,1.600000,0.000000,0.000000,0.000000
71.100000,3.440300,0.280000,1.600000,0.000000,0.000000,0.000000
71.110000,3.440530,0.280000,1.600000,0.000000,0.000000,0.000000
71.120000,3.440760,0.280000,1.600000,0.000000,0.000000,0.000000
71.130000,3.440990,0.280000,1.600000,0.000000,0.000000,0.000000
71.140000,3.441220,0.280000,1.600000,0.000000,0.000000,0.000000
71.150000,3.441450,0.280000,1.600000,0.000000,0.000000,0.000000
71.160000,3.441680,0.280000,1.600000,0.000000,0.000000,0.000000
71.170000,3.441910,0.280000,1.600000,0.000000,0.000000,0.000000
71.180000,3.442140,0.280000,1.600000,0.000000,0.000000,0.000000
71.190000,3.442370,0.280000,1.600000,0.000000,0.000000,0.000000
71.200000,3.442600,0.280000,1.600000,0.000000,0.000000,0.000000
71.210000,3.442830,0.280000,1.600000,0.000000,0.000000,0.000000
71.220000,3.443060,0.280000,1.600000,0.000000,0.000000,0.000000
71.230000,3.443290,0.280000,1.600000,0.000000,0.000000,0.000000
71.240000,3.443520,0.280000,1.600000,0.000000,0.000000,0.000000
71.250000,3.443750,0.280000,1.600000,0.000000,0.000000,0.000000
71.260000,3.443980,0.280000,1.600000,0.000000,0.000000,0.000000
71.270000,3.444210,0.280000,1.600000,0.000000,0.000000,0.000000
71.280000,3.444440,0.280000,1.600000,0.000000,0.000000,0.000000
71.290000,3.444670,0.280000,1.600000,0.000000,0.000000,0.000000
71.300000,3.444900,0.280000,1.600000,0.000000,0.000000,0.000000
71.310000,3.445130,0.280000,1.600000,0.000000,0.000000,0.000000
71.320000,3.445360,0.280000,1.600000,0.000000,0.000000,0.000000
71.330000,3.445590,0.280000,1.600000,0.000000,0.000000,0.000000
71.340000,3.445820,0.280000,1.600000,0.000000,0.000000,0.000000
71.350000,3.446050,0.280000,1.600000,0.000000,0.000000,0.000000
71.360000,3.446280,0.280000,1.600000,0.000000,0.000000,0.000000
71.370000,3.446510,0.280000,1.600000,0.000000,0.000000,0.000000
71.380000,3.446740,0.280000,1.600000,0.000000,0.000000,0.000000
71.390000,3.446970,0.280000,1.600000,0.000000,0.000000,0.000000
71.400000,3.447200,0.280000,1.600000,0.000000,0.000000,0.000000
71.410000,3.447430,0.280000,1.600000,0.000000,0.000000,0.000000
71.420000,3.447660,0.280000,1.600000,0.000000,0.000000,0.000000
71.430000,3.447890,0.280000,1.600000,0.000000,0.000000,0.000000
71.440000,3.448120,0.280000,1.600000,0.000000,0.000000,0.000000
71.450000,3.448350,0.280000,1.600000,0.000000,0.000000,0.000000
71.460000,3.448580,0.280000,1.600000,0.000000,0.000000,0.000000
71.470000,3.448810,0.280000,1.600000,0.000000,0.000000,0.000000
71.480000,3.449040,0.280000,1.600000,0.000000,0.000000,0.000000
71.490000,3.449270,0.280000,1.600000,0.000000,0.000000,0.000000
71.500000,3.449500,0.280000,1.600000,0.000000,0.000000,0.000000
71.510000,3.449730,0.280000,1.600000,0.000000,0.000000,0.000000
71.520000,3.449960,0.280000,1.600000,0.000000,0.000000,0.000000
71.530000,3.450190,0.280000,1.600000,0.000000,0.000000,0.000000
71.540000,3.450420,0.280000,1.600000,0.000000,0.000000,0.000000
71.550000,3.450650,0.280000,1.600000,0.000000,0.000000,0.000000
71.560000,3.450880,0.280000,1.600000,0.000000,0.000000,0.000000
71.570000,3.451110,0.280000,1.600000,0.000000,0.000000,0.000000
71.580000,3.451340,0.280000,1.600000,0.000000,0.000000,0.000000
71.590000,3.451570,0.280000,1.600000,0.000000,0.000000,0.000000
71.600000,3.451800,0.280000,1.600000,0.000000,0.000000,0.000000
71.610000,3.452030,0.280000,1.600000,0.000000,0.000000,0.000000
71.620000,3.452260,0.280000,1.600000,0.000000,0.000000,0.000000
71.630000,3.452490,0.280000,1.600000,0.000000,0.000000,0.000000
71.640000,3.452720,0.280000,1.600000,0.000000,0.000000,0.000000
71.650000,3.452950,0.280000,1.600000,0.000000,0.000000,0.000000
71.660000,3.453180,0.280000,1.600000,0.000000,0.000000,0.000000
71.670000,3.453410,0.280000,1.600000,0.000000,0.000000,0.000000
71.680000,3.453640,0.280000,1.600000,0.000000,0.000000,0.000000
71.690000,3.453870,0.280000,1.600000,0.000000,0.000000,0.000000
71.700000,3.454100,0.280000,1.600000,0.000000,0.000000,0.000000
71.710000,3.454330,0.280000,1.600000,0.000000,0.000000,0.000000
71.720000,3.454560,0.280000,1.600000,0.000000,0.000000,0.000000
71.730000,3.454790,0.280000,1.600000,0.000000,0.000000,0.000000
71.740000,3.455020,0.280000,1.600000,0.000000,0.000000,0.000000
71.750000,3.455250,0.280000,1.600000,0.000000,0.000000,0.000000
71.760000,3.455480,0.280000,1.600000,0.000000,0.000000,0.000000
71.770000,3.455710,0.280000,1.600000,0.000000,0.000000,0.000000
71.780000,3.455940,0.280000,1.600000,0.000000,0.000000,0.000000
71.790000,3.456170,0.280000,1.600000,0.000000,0.000000,0.000000
71.800000,3.456400,0.280000,1.600000,0.000000,0.000000,0.000000
71.810000,3.456630,0.280000,1.600000,0.000000,0.000000,0.000000
71.820000,3.456860,0.280000,1.600000,0.000000,0.000000,0.000000
71.830000,3.457090,0.280000,1.600000,0.000000,0.000000,0.000000
71.840000,3.457320,0.280000,1.600000,0.000000,0.000000,0.000000
71.850000,3.457550,0.280000,1.600000,0.000000,0.000000,0.000000
71.860000,3.457780,0.280000,1.600000,0.000000,0.000000,0.000000
71.870000,3.458010,0.280000,1.600000,0.000000,0.000000,0.000000
71.880000,3.458240,0.280000,1.600000,0.000000,0.000000,0.000000
71.890000,3.458470,0.280000,1.600000,0.000000,0.000000,0.000000
71.900000,3.458700,0.280000,1.600000,0.000000,0.000000,0.000000
71.910000,3.458930,0.280000,1.600000,0.000000,0.000000,0.000000
71.920000,3.459160,0.280000,1.600000,0.000000,0.000000,0.000000
71.930000,3.459390,0.280000,1.600000,0.000000,0.000000,0.000000
71.940000,3.459620,0.280000,1.600000,0.000000,0.000000,0.000000
71.950000,3.459850,0.280000,1.600000,0.000000,0.000000,0.000000
71.960000,3.460080,0.280000,1.600000,0.000000,0.000000,0.000000
71.970000,3.460310,0.280000,1.600000,0.000000,0.000000,0.000000
71.980000,3.460540,0.280000,1.600000,0.000000,0.000000,0.000000
71.990000,3.460770,0.280000,1.600000,0.000000,0.000000,0.000000
72.000000,3.461000,0.280000,1.600000,0.000000,0.000000,0.000000
72.010000,3.461230,0.280000,1.600000,0.000000,0.000000,0.000000
72.020000,3.461460,0.280000,1.600000,0.000000,0.000000,0.000000
72.030000,3.461690,0.280000,1.600000,0.000000,0.000000,0.000000
72.040000,3.461920,0.280000,1.600000,0.000000,0.000000,0.000000
72.050000,3.462150,0.280000,1.600000,0.000000,0.000000,0.000000
72.060000,3.462380,0.280000,1.600000,0.000000,0.000000,0.000000
72.070000,3.462610,0.280000,1.600000,0.000000,0.000000,0.000000
72.080000,3.462840,0.280000,1.600000,0.000000,0.000000,0.000000
72.090000,3.463070,0.280000,1.600000,0.000000,0.000000,0.000000
72.100000,3.463300,0.280000,1.600000,0.000000,0.000000,0.000000
72.110000,3.463530,0.280000,1.600000,0.000000,0.000000,0.000000
72.120000,3.463760,0.280000,1.600000,0.000000,0.000000,0.000000
72.130000,3.463990,0.280000,1.600000,0.000000,0.000000,0.000000
72.140000,3.464220,0.280000,1.600000,0.000000,0.000000,0.000000
72.150000,3.464450,0.280000,1.600000,0.000000,0.000000,0.000000
72.160000,3.464680,0.280000,1.600000,0.000000,0.000000,0.000000
72.170000,3.464910,0.280000,1.600000,0.000000,0.000000,0.000000
72.180000,3.465140,0.280000,1.600000,0.000000,0.000000,0.000000
72.190000,3.465370,0.280000,1.600000,0.000000,0.000000,0.000000
72.200000,3.465600,0.280000,1.600000,0.000000,0.000000,0.000000
72.210000,3.465830,0.280000,1.600000,0.000000,0.000000,0.000000
72.220000,3.466060,0.280000,1.600000,0.000000,0.000000,0.000000
72.230000,3.466290,0.280000,1.600000,0.000000,0.000000,0.000000
72.240000,3.466520,0.280000,1.600000,0.000000,0.000000,0.000000
72.250000,3.466750,0.280000,1.600000,0.000000,0.000000,0.000000
72.260000,3.466980,0.280000,1.600000,0.000000,0.000000,0.000000
72.270000,3.467210,0.280000,1.600000,0.000000,0.000000,0.000000
72.280000,3.467440,0.280000,1.600000,0.000000,0.000000,0.000000
72.290000,3.467670,0.280000,1.600000,0.000000,0.000000,0.000000
72.300000,3.467900,0.280000,1.600000,0.000000,0.000000,0.000000
72.310000,3.468130,0.280000,1.600000,0.000000,0.000000,0.000000
72.320000,3.468360,0.280000,1.600000,0.000000,0.000000,0.000000
72.330000,3.468590,0.280000,1.600000,0.000000,0.000000,0.000000
72.340000,3.468820,0.280000,1.600000,0.000000,0.000000,0.000000
72.350000,3.469050,0.280000,1.600000,0.000000,0.000000,0.000000
72.360000,3.469280,0.280000,1.600000,0.000000,0.000000,0.000000
72.370000,3.469510,0.280000,1.600000,0.000000,0.000000,0.000000
72.380000,3.469740,0.280000,1.600000,0.000000,0.000000,0.000000
72.390000,3.469970,0.280000,1.600000,0.000000,0.000000,0.000000
72.400000,3.470200,0.280000,1.600000,0.000000,0.000000,0.000000
72.410000,3.470430,0.280000,1.600000,0.000000,0.000000,0.000000
72.420000,3.470660,0.280000,1.600000,0.000000,0.000000,0.000000
72.430000,3.470890,0.280000,1.600000,0.000000,0.000000,0.000000
72.440000,3.471120,0.280000,1.600000,0.000000,0.000000,0.000000
72.450000,3.471350,0.280000,1.600000,0.000000,0.000000,0.000000
72.460000,3.471580,0.280000,1.600000,0.000000,0.000000,0.000000
72.470000,3.471810,0.280000,1.600000,0.000000,0.000000,0.000000
72.480000,3.472040,0.280000,1.600000,0.000000,0.000000,0.000000
72.490000,3.472270,0.280000,1.600000,0.000000,0.000000,0.000000
72.500000,3.472500,0.280000,1.600000,0.000000,0.000000,0.000000
72.510000,3.472730,0.280000,1.600000,0.000000,0.000000,0.000000
72.520000,3.472960,0.280000,1.600000,0.000000,0.000000,0.000000
72.530000,3.473190,0.280000,1.600000,0.000000,0.000000,0.000000
72.540000,3.473420,0.280000,1.600000,0.000000,0.000000,0.000000
72.550000,3.473650,0.280000,1.600000,0.000000,0.000000,0.000000
72.560000,3.473880,0.280000,1.600000,0.000000,0.000000,0.000000
72.570000,3.474110,0.280000,1.600000,0.000000,0.000000,0.000000
72.580000,3.474340,0.280000,1.600000,0.000000,0.000000,0.000000
72.590000,3.474570,0.280000,1.600000,0.000000,0.000000,0.000000
72.600000,3.474800,0.280000,1.600000,0.000000,0.000000,0.000000
72.610000,3.475030,0.280000,1.600000,0.000000,0.000000,0.000000
72.620000,3.475260,0.280000,1.600000,0.000000,0.000000,0.000000
72.630000,3.475490,0.280000,1.600000,0.000000,0.000000,0.000000
72.640000,3.475720,0.280000,1.600000,0.000000,0.000000,0.000000
72.650000,3.475950,0.280000,1.600000,0.000000,0.000000,0.000000
72.660000,3.476180,0.280000,1.600000,0.000000,0.000000,0.000000
72.670000,3.476410,0.280000,1.600000,0.000000,0.000000,0.000000
72.680000,3.476640,0.280000,1.600000,0.000000,0.000000,0.000000
72.690000,3.476870,0.280000,1.600000,0.000000,0.000000,0.000000
72.700000,3.477100,0.280000,1.600000,0.000000,0.000000,0.000000
72.710000,3.477330,0.280000,1.600000,0.000000,0.000000,0.000000
72.720000,3.477560,0.280000,1.600000,0.000000,0.000000,0.000000
72.730000,3.477790,0.280000,1.600000,0.000000,0.000000,0.000000
72.740000,3.478020,0.280000,1.600000,0.000000,0.000000,0.000000
72.750000,3.478250,0.280000,1.600000,0.000000,0.000000,0.000000
72.760000,3.478480,0.280000,1.600000,0.000000,0.000000,0.000000
72.770000,3.478710,0.280000,1.600000,0.000000,0.000000,0.000000
72.780000,3.478940,0.280000,1.600000,0.000000,0.000000,0.000000
72.790000,3.479170,0.280000,1.600000,0.000000,0.000000,0.000000
72.800000,3.479400,0.280000,1.600000,0.000000,0.000000,0.000000
72.810000,3.479630,0.280000,1.600000,0.000000,0.000000,0.000000
72.820000,3.479860,0.280000,1.600000,0.000000,0.000000,0.000000
72.830000,3.480090,0.280000,1.600000,0.000000,0.000000,0.000000
72.840000,3.480320,0.280000,1.600000,0.000000,0.000000,0.000000
72.850000,3.480550,0.280000,1.600000,0.000000,0.000000,0.000000
72.860000,3.480780,0.280000,1.600000,0.000000,0.000000,0.000000
72.870000,3.481010,0.280000,1.600000,0.000000,0.000000,0.000000
72.880000,3.481240,0.280000,1.600000,0.000000,0.000000,0.000000
72.890000,3.481470,0.280000,1.600000,0.000000,0.000000,0.000000
72.900000,3.481700,0.280000,1.600000,0.000000,0.000000,0.000000
72.910000,3.481930,0.280000,1.600000,0.000000,0.000000,0.000000
72.920000,3.482160,0.280000,1.600000,0.000000,0.000000,0.000000
72.930000,3.482390,0.280000,1.600000,0.000000,0.000000,0.000000
72.940000,3.482620,0.280000,1.600000,0.000000,0.000000,0.000000
72.950000,3.482850,0.280000,1.600000,0.000000,0.000000,0.000000
72.960000,3.483080,0.280000,1.600000,0.000000,0.000000,0.000000
72.970000,3.483310,0.280000,1.600000,0.000000,0.000000,0.000000
72.980000,3.483540,0.280000,1.600000,0.000000,0.000000,0.000000
72.990000,3.483770,0.280000,1.600000,0.000000,0.000000,0.000000
73.000000,3.484000,0.280000,1.600000,0.000000,0.000000,0.000000
73.010000,3.484230,0.280000,1.600000,0.000000,0.000000,0.000000
73.020000,3.484460,0.280000,1.600000,0.000000,0.000000,0.000000
73.030000,3.484690,0.280000,1.600000,0.000000,0.000000,0.000000
73.040000,3.484920,0.280000,1.600000,0.000000,0.000000,0.000000
73.050000,3.485150,0.280000,1.600000,0.000000,0.000000,0.000000
73.060000,3.485380,0.280000,1.600000,0.000000,0.000000,0.000000
73.070000,3.485610,0.280000,1.600000,0.000000,0.000000,0.000000
73.080000,3.485840,0.280000,1.600000,0.000000,0.000000,0.000000
73.090000,3.486070,0.280000,1.600000,0.000000,0.000000,0.000000
73.100000,3.486300,0.280000,1.600000,0.000000,0.000000,0.000000
73.110000,3.486530,0.280000,1.600000,0.000000,0.000000,0.000000
73.120000,3.486760,0.280000,1.600000,0.000000,0.000000,0.000000
73.130000,3.486990,0.280000,1.600000,0.000000,0.000000,0.000000
73.140000,3.487220,0.280000,1.600000,0.000000,0.000000,0.000000
73.150000,3.487450,0.280000,1.600000,0.000000,0.000000,0.000000
73.160000,3.487680,0.280000,1.600000,0.000000,0.000000,0.000000
73.170000,3.487910,0.280000,1.600000,0.000000,0.000000,0.000000
73.180000,3.488140,0.280000,1.600000,0.000000,0.000000,0.000000
73.190000,3.488370,0.280000,1.600000,0.000000,0.000000,0.000000
73.200000,3.488600,0.280000,1.600000,0.000000,0.000000,0.000000
73.210000,3.488830,0.280000,1.600000,0.000000,0.000000,0.000000
73.220000,3.489060,0.280000,1.600000,0.000000,0.000000,0.000000
73.230000,3.489290,0.280000,1.600000,0.000000,0.000000,0.000000
73.240000,3.489520,0.280000,1.600000,0.000000,0.000000,0.000000
73.250000,3.489750,0.280000,1.600000,0.000000,0.000000,0.000000
73.260000,3.489980,0.280000,1.600000,0.000000,0.000000,0.000000
73.270000,3.490210,0.280000,1.600000,0.000000,0.000000,0.000000
73.280000,3.490440,0.280000,1.600000,0.000000,0.000000,0.000000
73.290000,3.490670,0.280000,1.600000,0.000000,0.000000,0.000000
73.300000,3.490900,0.280000,1.600000,0.000000,0.000000,0.000000
73.310000,3.491130,0.280000,1.600000,0.000000,0.000000,0.000000
73.320000,3.491360,0.280000,1.600000,0.000000,0.000000,0.000000
73.330000,3.491590,0.280000,1.600000,0.000000,0.000000,0.000000
73.340000,3.491820,0.280000,1.600000,0.000000,0.000000,0.000000
73.350000,3.492050,0.280000,1.600000,0.000000,0.000000,0.000000
73.360000,3.492280,0.280000,1.600000,0.000000,0.000000,0.000000
73.370000,3.492510,0.280000,1.600000,0.000000,0.000000,0.000000
73.380000,3.492740,0.280000,1.600000,0.000000,0.000000,0.000000
73.390000,3.492970,0.280000,1.600000,0.000000,0.000000,0.000000
73.400000,3.493200,0.280000,1.600000,0.000000,0.000000,0.000000
73.410000,3.493430,0.280000,1.600000,0.000000,0.000000,0.000000
73.420000,3.493660,0.280000,1.600000,0.000000,0.000000,0.000000
73.430000,3.493890,0.280000,1.600000,0.000000,0.000000,0.000000
73.440000,3.494120,0.280000,1.600000,0.000000,0.000000,0.000000
73.450000,3.494350,0.280000,1.600000,0.000000,0.000000,0.000000
73.460000,3.494580,0.280000,1.600000,0.000000,0.000000,0.000000
73.470000,3.494810,0.280000,1.600000,0.000000,0.000000,0.000000
73.480000,3.495040,0.280000,1.600000,0.000000,0.000000,0.000000
73.490000,3.495270,0.280000,1.600000,0.000000,0.000000,0.000000
73.500000,3.495500,0.280000,1.600000,0.000000,0.000000,0.000000
73.510000,3.495730,0.280000,1.600000,0.000000,0.000000,0.000000
73.520000,3.495960,0.280000,1.600000,0.000000,0.000000,0.000000
73.530000,3.496190,0.280000,1.600000,0.000000,0.000000,0.000000
73.540000,3.496420,0.280000,1.600000,0.000000,0.000000,0.000000
73.550000,3.496650,0.280000,1.600000,0.000000,0.000000,0.000000
73.560000,3.496880,0.280000,1.600000,0.000000,0.000000,0.000000
73.570000,3.497110,0.280000,1.600000,0.000000,0.000000,0.000000
73.580000,3.497340,0.280000,1.600000,0.000000,0.000000,0.000000
73.590000,3.497570,0.280000,1.600000,0.000000,0.000000,0.000000
73.600000,3.497800,0.280000,1.600000,0.000000,0.000000,0.000000
73.610000,3.498030,0.280000,1.600000,0.000000,0.000000,0.000000
73.620000,3.498260,0.280000,1.600000,0.000000,0.000000,0.000000
73.630000,3.498490,0.280000,1.600000,0.000000,0.000000,0.000000
73.640000,3.498720,0.280000,1.600000,0.000000,0.000000,0.000000
73.650000,3.498950,0.280000,1.600000,0.000000,0.000000,0.000000
73.660000,3.499180,0.280000,1.600000,0.000000,0.000000,0.000000
73.670000,3.499410,0.280000,1.600000,0.000000,0.000000,0.000000
73.680000,3.499640,0.280000,1.600000,0.000000,0.000000,0.000000
73.690000,3.499870,0.280000,1.600000,0.000000,0.000000,0.000000
73.700000,3.500100,0.280000,1.600000,0.000000,0.000000,0.000000
73.710000,3.500330,0.280000,1.600000,0.000000,0.000000,0.000000
73.720000,3.500560,0.280000,1.600000,0.000000,0.000000,0.000000
73.730000,3.500790,0.280000,1.600000,0.000000,0.000000,0.000000
