t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,gripper
12.670000,0.110914,-0.077936,1.152321,0.000000,0.000000,0.000000,1.000000,0.001753,-0.007161,0.017749,-0.068767,0.016299,-0.001328,0.000000,0.000000,2.000000,0.000000
12.680000,0.110931,-0.078007,1.152499,0.000000,0.000000,0.000000,1.000000,0.001066,-0.006998,0.017735,-0.068807,0.016253,-0.001450,0.000000,0.000000,2.000000,0.000000
12.690000,0.110942,-0.078077,1.152676,0.000000,0.000000,0.000000,1.000000,0.000378,-0.006836,0.017721,-0.068842,0.016206,-0.001571,0.000000,0.000000,2.000000,0.000000
12.700000,0.110946,-0.078146,1.152853,0.000000,0.000000,0.000000,1.000000,-0.000311,-0.006674,0.017705,-0.068873,0.016159,-0.001691,0.000000,0.000000,2.000000,0.000000
12.710000,0.110943,-0.078213,1.153030,0.000000,0.000000,0.000000,1.000000,-0.001000,-0.006512,0.017688,-0.068900,0.016112,-0.001811,0.000000,0.000000,2.000000,0.000000
12.720000,0.110933,-0.078278,1.153207,0.000000,0.000000,0.000000,1.000000,-0.001689,-0.006351,0.017670,-0.068923,0.016065,-0.001929,0.000000,0.000000,2.000000,0.000000
12.730000,0.110916,-0.078341,1.153384,0.000000,0.000000,0.000000,1.000000,-0.002378,-0.006190,0.017651,-0.068941,0.016018,-0.002048,0.000000,0.000000,2.000000,0.000000
12.740000,0.110892,-0.078403,1.153560,0.000000,0.000000,0.000000,1.000000,-0.003067,-0.006030,0.017630,-0.068955,0.015970,-0.002165,0.000000,0.000000,2.000000,0.000000
12.750000,0.110861,-0.078463,1.153737,0.000000,0.000000,0.000000,1.000000,-0.003757,-0.005870,0.017609,-0.068964,0.015923,-0.002282,0.000000,0.000000,2.000000,0.000000
12.760000,0.110824,-0.078522,1.153913,0.000000,0.000000,0.000000,1.000000,-0.004446,-0.005711,0.017586,-0.068969,0.015875,-0.002398,0.000000,0.000000,2.000000,0.000000
12.770000,0.110779,-0.078579,1.154089,0.000000,0.000000,0.000000,1.000000,-0.005136,-0.005552,0.017562,-0.068970,0.015828,-0.002514,0.000000,0.000000,2.000000,0.000000
12.780000,0.110728,-0.078635,1.154264,0.000000,0.000000,0.000000,1.000000,-0.005826,-0.005394,0.017537,-0.068967,0.015780,-0.002629,0.000000,0.000000,2.000000,0.000000
12.790000,0.110670,-0.078689,1.154440,0.000000,0.000000,0.000000,1.000000,-0.006515,-0.005236,0.017511,-0.068959,0.015732,-0.002743,0.000000,0.000000,2.000000,0.000000
12.800000,0.110605,-0.078741,1.154615,0.000000,0.000000,0.000000,1.000000,-0.007205,-0.005079,0.017483,-0.068947,0.015685,-0.002857,0.000000,0.000000,2.000000,0.000000
12.810000,0.110533,-0.078792,1.154790,0.000000,0.000000,0.000000,1.000000,-0.007894,-0.004922,0.017455,-0.068930,0.015637,-0.002969,0.000000,0.000000,2.000000,0.000000
12.820000,0.110454,-0.078841,1.154964,0.000000,0.000000,0.000000,1.000000,-0.008584,-0.004766,0.017425,-0.068909,0.015590,-0.003082,0.000000,0.000000,2.000000,0.000000
12.830000,0.110368,-0.078889,1.155138,0.000000,0.000000,0.000000,1.000000,-0.009273,-0.004610,0.017394,-0.068883,0.015543,-0.003194,0.000000,0.000000,2.000000,0.000000
12.840000,0.110275,-0.078935,1.155312,0.000000,0.000000,0.000000,1.000000,-0.009962,-0.004454,0.017362,-0.068854,0.015495,-0.003305,0.000000,0.000000,2.000000,0.000000
12.850000,0.110175,-0.078979,1.155486,0.000000,0.000000,0.000000,1.000000,-0.010650,-0.004299,0.017329,-0.068819,0.015449,-0.003415,0.000000,0.000000,2.000000,0.000000
12.860000,0.110069,-0.079022,1.155659,0.000000,0.000000,0.000000,1.000000,-0.011338,-0.004145,0.017295,-0.068781,0.015402,-0.003525,0.000000,0.000000,2.000000,0.000000
12.870000,0.109956,-0.079064,1.155832,0.000000,0.000000,0.000000,1.000000,-0.012026,-0.003991,0.017260,-0.068737,0.015355,-0.003634,0.000000,0.000000,2.000000,0.000000
12.880000,0.109835,-0.079104,1.156005,0.000000,0.000000,0.000000,1.000000,-0.012714,-0.003837,0.017223,-0.068690,0.015309,-0.003743,0.000000,0.000000,2.000000,0.000000
12.890000,0.109708,-0.079142,1.156177,0.000000,0.000000,0.000000,1.000000,-0.013401,-0.003684,0.017186,-0.068638,0.015263,-0.003851,0.000000,0.000000,2.000000,0.000000
12.900000,0.109574,-0.079179,1.156349,0.000000,0.000000,0.000000,1.000000,-0.014087,-0.003532,0.017147,-0.068581,0.015218,-0.003959,0.000000,0.000000,2.000000,0.000000
12.910000,0.109433,-0.079214,1.156520,0.000000,0.000000,0.000000,1.000000,-0.014773,-0.003379,0.017108,-0.068520,0.015172,-0.004066,0.000000,0.000000,2.000000,0.000000
12.920000,0.109286,-0.079248,1.156691,0.000000,0.000000,0.000000,1.000000,-0.015458,-0.003228,0.017067,-0.068454,0.015127,-0.004172,0.000000,0.000000,2.000000,0.000000
12.930000,0.109131,-0.079280,1.156862,0.000000,0.000000,0.000000,1.000000,-0.016142,-0.003077,0.017025,-0.068384,0.015083,-0.004278,0.000000,0.000000,2.000000,0.000000
12.940000,0.108970,-0.079311,1.157032,0.000000,0.000000,0.000000,1.000000,-0.016826,-0.002926,0.016983,-0.068310,0.015039,-0.004383,0.000000,0.000000,2.000000,0.000000
12.950000,0.108801,-0.079340,1.157202,0.000000,0.000000,0.000000,1.000000,-0.017509,-0.002775,0.016939,-0.068231,0.014995,-0.004488,0.000000,0.000000,2.000000,0.000000
12.960000,0.108626,-0.079368,1.157372,0.000000,0.000000,0.000000,1.000000,-0.018192,-0.002625,0.016894,-0.068147,0.014952,-0.004592,0.000000,0.000000,2.000000,0.000000
12.970000,0.108444,-0.079394,1.157541,0.000000,0.000000,0.000000,1.000000,-0.018873,-0.002476,0.016848,-0.068059,0.014910,-0.004696,0.000000,0.000000,2.000000,0.000000
12.980000,0.108256,-0.079419,1.157709,0.000000,0.000000,0.000000,1.000000,-0.019554,-0.002327,0.016801,-0.067966,0.014868,-0.004799,0.000000,0.000000,2.000000,0.000000
12.990000,0.108060,-0.079442,1.157877,0.000000,0.000000,0.000000,1.000000,-0.020233,-0.002178,0.016753,-0.067869,0.014826,-0.004902,0.000000,0.000000,2.000000,0.000000
13.000000,0.107858,-0.079464,1.158045,0.000000,0.000000,0.000000,1.000000,-0.020912,-0.002030,0.016704,-0.067768,0.014786,-0.005004,0.000000,0.000000,2.000000,0.000000
13.010000,0.107649,-0.079484,1.158212,0.000000,0.000000,0.000000,1.000000,-0.021590,-0.001882,0.016654,-0.067661,0.014745,-0.005106,0.000000,0.000000,2.000000,0.000000
13.020000,0.107433,-0.079503,1.158378,0.000000,0.000000,0.000000,1.000000,-0.022266,-0.001734,0.016603,-0.067550,0.014706,-0.005207,0.000000,0.000000,2.000000,0.000000
13.030000,0.107210,-0.079521,1.158544,0.000000,0.000000,0.000000,1.000000,-0.022942,-0.001587,0.016551,-0.067435,0.014667,-0.005308,0.000000,0.000000,2.000000,0.000000
13.040000,0.106981,-0.079536,1.158710,0.000000,0.000000,0.000000,1.000000,-0.023616,-0.001441,0.016498,-0.067315,0.014629,-0.005408,0.000000,0.000000,2.000000,0.000000
13.050000,0.106744,-0.079551,1.158875,0.000000,0.000000,0.000000,1.000000,-0.024289,-0.001294,0.016444,-0.067190,0.014592,-0.005508,0.000000,0.000000,2.000000,0.000000
13.060000,0.106501,-0.079564,1.159039,0.000000,0.000000,0.000000,1.000000,-0.024961,-0.001149,0.016389,-0.067061,0.014555,-0.005607,0.000000,0.000000,2.000000,0.000000
13.070000,0.106252,-0.079575,1.159203,0.000000,0.000000,0.000000,1.000000,-0.025632,-0.001003,0.016333,-0.066927,0.014519,-0.005706,0.000000,0.000000,2.000000,0.000000
13.080000,0.105996,-0.079585,1.159366,0.000000,0.000000,0.000000,1.000000,-0.026301,-0.000858,0.016275,-0.066788,0.014485,-0.005804,0.000000,0.000000,2.000000,0.000000
13.090000,0.105733,-0.079594,1.159529,0.000000,0.000000,0.000000,1.000000,-0.026969,-0.000713,0.016217,-0.066645,0.014450,-0.005902,0.000000,0.000000,2.000000,0.000000
13.100000,0.105463,-0.079601,1.159691,0.000000,0.000000,0.000000,1.000000,-0.027636,-0.000568,0.016158,-0.066497,0.014417,-0.006000,0.000000,0.000000,2.000000,0.000000
13.110000,0.105186,-0.079607,1.159853,0.000000,0.000000,0.000000,1.000000,-0.028300,-0.000424,0.016098,-0.066345,0.014385,-0.006097,0.000000,0.000000,2.000000,0.000000
13.120000,0.104903,-0.079611,1.160014,0.000000,0.000000,0.000000,1.000000,-0.028964,-0.000280,0.016037,-0.066188,0.014354,-0.006194,0.000000,0.000000,2.000000,0.000000
13.130000,0.104614,-0.079614,1.160174,0.000000,0.000000,0.000000,1.000000,-0.029626,-0.000137,0.015975,-0.066026,0.014323,-0.006290,0.000000,0.000000,2.000000,0.000000
13.140000,0.104318,-0.079615,1.160334,0.000000,0.000000,0.000000,1.000000,-0.030286,0.000006,0.015913,-0.065859,0.014294,-0.006386,0.000000,0.000000,2.000000,0.000000
13.150000,0.104015,-0.079615,1.160493,0.000000,0.000000,0.000000,1.000000,-0.030945,0.000149,0.015849,-0.065688,0.014266,-0.006481,0.000000,0.000000,2.000000,0.000000
13.160000,0.103705,-0.079614,1.160652,0.000000,0.000000,0.000000,1.000000,-0.031602,0.000292,0.015784,-0.065512,0.014239,-0.006576,0.000000,0.000000,2.000000,0.000000
13.170000,0.103389,-0.079611,1.160809,0.000000,0.000000,0.000000,1.000000,-0.032257,0.000434,0.015718,-0.065332,0.014212,-0.006671,0.000000,0.000000,2.000000,0.000000
13.180000,0.103067,-0.079606,1.160967,0.000000,0.000000,0.000000,1.000000,-0.032910,0.000576,0.015651,-0.065146,0.014187,-0.006765,0.000000,0.000000,2.000000,0.000000
13.190000,0.102738,-0.079601,1.161123,0.000000,0.000000,0.000000,1.000000,-0.033561,0.000718,0.015584,-0.064956,0.014163,-0.006859,0.000000,0.000000,2.000000,0.000000
13.200000,0.102402,-0.079593,1.161279,0.000000,0.000000,0.000000,1.000000,-0.034211,0.000860,0.015515,-0.064762,0.014141,-0.006952,0.000000,0.000000,2.000000,0.000000
13.210000,0.102060,-0.079585,1.161434,0.000000,0.000000,0.000000,1.000000,-0.034859,0.001001,0.015446,-0.064562,0.014119,-0.007046,0.000000,0.000000,2.000000,0.000000
13.220000,0.101711,-0.079575,1.161589,0.000000,0.000000,0.000000,1.000000,-0.035504,0.001143,0.015375,-0.064358,0.014099,-0.007138,0.000000,0.000000,2.000000,0.000000
13.230000,0.101356,-0.079563,1.161742,0.000000,0.000000,0.000000,1.000000,-0.036148,0.001284,0.015304,-0.064149,0.014080,-0.007231,0.000000,0.000000,2.000000,0.000000
13.240000,0.100995,-0.079550,1.161895,0.000000,0.000000,0.000000,1.000000,-0.036789,0.001424,0.015232,-0.063935,0.014062,-0.007323,0.000000,0.000000,2.000000,0.000000
13.250000,0.100627,-0.079536,1.162048,0.000000,0.000000,0.000000,1.000000,-0.037429,0.001565,0.015158,-0.063716,0.014046,-0.007415,0.000000,0.000000,2.000000,0.000000
13.260000,0.100253,-0.079521,1.162199,0.000000,0.000000,0.000000,1.000000,-0.038066,0.001705,0.015084,-0.063493,0.014031,-0.007506,0.000000,0.000000,2.000000,0.000000
13.270000,0.099872,-0.079504,1.162350,0.000000,0.000000,0.000000,1.000000,-0.038701,0.001846,0.015009,-0.063265,0.014017,-0.007597,0.000000,0.000000,2.000000,0.000000
13.280000,0.099485,-0.079485,1.162500,0.000000,0.000000,0.000000,1.000000,-0.039333,0.001986,0.014933,-0.063032,0.014005,-0.007688,0.000000,0.000000,2.000000,0.000000
13.290000,0.099092,-0.079465,1.162650,0.000000,0.000000,0.000000,1.000000,-0.039964,0.002126,0.014856,-0.062794,0.013994,-0.007778,0.000000,0.000000,2.000000,0.000000
13.300000,0.098692,-0.079444,1.162798,0.000000,0.000000,0.000000,1.000000,-0.040592,0.002266,0.014778,-0.062551,0.013984,-0.007869,0.000000,0.000000,2.000000,0.000000
13.310000,0.098286,-0.079421,1.162946,0.000000,0.000000,0.000000,1.000000,-0.041217,0.002406,0.014700,-0.062304,0.013976,-0.007959,0.000000,0.000000,2.000000,0.000000
13.320000,0.097874,-0.079397,1.163093,0.000000,0.000000,0.000000,1.000000,-0.041840,0.002546,0.014620,-0.062052,0.013970,-0.008048,0.000000,0.000000,2.000000,0.000000
13.330000,0.097455,-0.079372,1.163239,0.000000,0.000000,0.000000,1.000000,-0.042461,0.002685,0.014540,-0.061795,0.013965,-0.008137,0.000000,0.000000,2.000000,0.000000
13.340000,0.097031,-0.079345,1.163384,0.000000,0.000000,0.000000,1.000000,-0.043079,0.002825,0.014458,-0.061533,0.013961,-0.008226,0.000000,0.000000,2.000000,0.000000
13.350000,0.096600,-0.079317,1.163529,0.000000,0.000000,0.000000,1.000000,-0.043694,0.002964,0.014376,-0.061266,0.013960,-0.008315,0.000000,0.000000,2.000000,0.000000
13.360000,0.096163,-0.079287,1.163673,0.000000,0.000000,0.000000,1.000000,-0.044307,0.003104,0.014293,-0.060994,0.013960,-0.008404,0.000000,0.000000,2.000000,0.000000
13.370000,0.095720,-0.079256,1.163816,0.000000,0.000000,0.000000,1.000000,-0.044917,0.003244,0.014209,-0.060717,0.013961,-0.008492,0.000000,0.000000,2.000000,0.000000
13.380000,0.095271,-0.079224,1.163958,0.000000,0.000000,0.000000,1.000000,-0.045524,0.003383,0.014124,-0.060436,0.013964,-0.008580,0.000000,0.000000,2.000000,0.000000
13.390000,0.094816,-0.079190,1.164099,0.000000,0.000000,0.000000,1.000000,-0.046128,0.003523,0.014038,-0.060150,0.013969,-0.008668,0.000000,0.000000,2.000000,0.000000
13.400000,0.094354,-0.079154,1.164239,0.000000,0.000000,0.000000,1.000000,-0.046730,0.003663,0.013952,-0.059858,0.013976,-0.008755,0.000000,0.000000,2.000000,0.000000
13.410000,0.093887,-0.079118,1.164379,0.000000,0.000000,0.000000,1.000000,-0.047328,0.003802,0.013864,-0.059562,0.013984,-0.008843,0.000000,0.000000,2.000000,0.000000
13.420000,0.093414,-0.079080,1.164518,0.000000,0.000000,0.000000,1.000000,-0.047924,0.003942,0.013776,-0.059261,0.013994,-0.008930,0.000000,0.000000,2.000000,0.000000
13.430000,0.092935,-0.079040,1.164655,0.000000,0.000000,0.000000,1.000000,-0.048516,0.004082,0.013686,-0.058955,0.014006,-0.009017,0.000000,0.000000,2.000000,0.000000
13.440000,0.092449,-0.079000,1.164792,0.000000,0.000000,0.000000,1.000000,-0.049106,0.004222,0.013596,-0.058644,0.014020,-0.009103,0.000000,0.000000,2.000000,0.000000
13.450000,0.091958,-0.078957,1.164928,0.000000,0.000000,0.000000,1.000000,-0.049692,0.004362,0.013505,-0.058328,0.014036,-0.009190,0.000000,0.000000,2.000000,0.000000
13.460000,0.091461,-0.078914,1.165063,0.000000,0.000000,0.000000,1.000000,-0.050276,0.004503,0.013413,-0.058007,0.014054,-0.009276,0.000000,0.000000,2.000000,0.000000
13.470000,0.090959,-0.078869,1.165197,0.000000,0.000000,0.000000,1.000000,-0.050856,0.004643,0.013320,-0.057681,0.014073,-0.009362,0.000000,0.000000,2.000000,0.000000
13.480000,0.090450,-0.078822,1.165331,0.000000,0.000000,0.000000,1.000000,-0.051433,0.004784,0.013227,-0.057350,0.014095,-0.009448,0.000000,0.000000,2.000000,0.000000
13.490000,0.089936,-0.078774,1.165463,0.000000,0.000000,0.000000,1.000000,-0.052006,0.004925,0.013132,-0.057014,0.014118,-0.009534,0.000000,0.000000,2.000000,0.000000
13.500000,0.089416,-0.078725,1.165594,0.000000,0.000000,0.000000,1.000000,-0.052576,0.005066,0.013037,-0.056673,0.014144,-0.009619,0.000000,0.000000,2.000000,0.000000
13.510000,0.088890,-0.078675,1.165725,0.000000,0.000000,0.000000,1.000000,-0.053143,0.005208,0.012941,-0.056327,0.014171,-0.009705,0.000000,0.000000,2.000000,0.000000
13.520000,0.088359,-0.078622,1.165854,0.000000,0.000000,0.000000,1.000000,-0.053706,0.005349,0.012844,-0.055976,0.014201,-0.009790,0.000000,0.000000,2.000000,0.000000
13.530000,0.087821,-0.078569,1.165982,0.000000,0.000000,0.000000,1.000000,-0.054266,0.005491,0.012746,-0.055620,0.014233,-0.009875,0.000000,0.000000,2.000000,0.000000
13.540000,0.087279,-0.078514,1.166110,0.000000,0.000000,0.000000,1.000000,-0.054822,0.005634,0.012647,-0.055259,0.014267,-0.009960,0.000000,0.000000,2.000000,0.000000
13.550000,0.086731,-0.078458,1.166236,0.000000,0.000000,0.000000,1.000000,-0.055375,0.005776,0.012547,-0.054893,0.014303,-0.010045,0.000000,0.000000,2.000000,0.000000
13.560000,0.086177,-0.078400,1.166362,0.000000,0.000000,0.000000,1.000000,-0.055924,0.005919,0.012447,-0.054522,0.014341,-0.010129,0.000000,0.000000,2.000000,0.000000
13.570000,0.085618,-0.078341,1.166486,0.000000,0.000000,0.000000,1.000000,-0.056469,0.006063,0.012346,-0.054146,0.014381,-0.010214,0.000000,0.000000,2.000000,0.000000
13.580000,0.085053,-0.078280,1.166610,0.000000,0.000000,0.000000,1.000000,-0.057010,0.006207,0.012244,-0.053766,0.014423,-0.010298,0.000000,0.000000,2.000000,0.000000
13.590000,0.084483,-0.078218,1.166732,0.000000,0.000000,0.000000,1.000000,-0.057548,0.006351,0.012141,-0.053380,0.014467,-0.010382,0.000000,0.000000,2.000000,0.000000
13.600000,0.083907,-0.078155,1.166854,0.000000,0.000000,0.000000,1.000000,-0.058082,0.006495,0.012037,-0.052990,0.014513,-0.010466,0.000000,0.000000,2.000000,0.000000
13.610000,0.083326,-0.078090,1.166974,0.000000,0.000000,0.000000,1.000000,-0.058612,0.006641,0.011932,-0.052595,0.014562,-0.010550,0.000000,0.000000,2.000000,0.000000
13.620000,0.082740,-0.078023,1.167093,0.000000,0.000000,0.000000,1.000000,-0.059138,0.006786,0.011827,-0.052196,0.014611,-0.010634,0.000000,0.000000,2.000000,0.000000
13.630000,0.082149,-0.077955,1.167211,0.000000,0.000000,0.000000,1.000000,-0.059660,0.006932,0.011720,-0.051792,0.014663,-0.010717,0.000000,0.000000,2.000000,0.000000
13.640000,0.081552,-0.077886,1.167329,0.000000,0.000000,0.000000,1.000000,-0.060178,0.007079,0.011613,-0.051384,0.014717,-0.010800,0.000000,0.000000,2.000000,0.000000
13.650000,0.080951,-0.077815,1.167445,0.000000,0.000000,0.000000,1.000000,-0.060691,0.007226,0.011505,-0.050971,0.014772,-0.010883,0.000000,0.000000,2.000000,0.000000
13.660000,0.080344,-0.077743,1.167560,0.000000,0.000000,0.000000,1.000000,-0.061201,0.007374,0.011396,-0.050555,0.014829,-0.010966,0.000000,0.000000,2.000000,0.000000
13.670000,0.079732,-0.077669,1.167674,0.000000,0.000000,0.000000,1.000000,-0.061707,0.007522,0.011287,-0.050133,0.014887,-0.011049,0.000000,0.000000,2.000000,0.000000
13.680000,0.079115,-0.077594,1.167787,0.000000,0.000000,0.000000,1.000000,-0.062208,0.007671,0.011176,-0.049708,0.014948,-0.011131,0.000000,0.000000,2.000000,0.000000
13.690000,0.078493,-0.077517,1.167898,0.000000,0.000000,0.000000,1.000000,-0.062705,0.007821,0.011065,-0.049279,0.015010,-0.011213,0.000000,0.000000,2.000000,0.000000
13.700000,0.077866,-0.077439,1.168009,0.000000,0.000000,0.000000,1.000000,-0.063198,0.007971,0.010953,-0.048845,0.015073,-0.011294,0.000000,0.000000,2.000000,0.000000
13.710000,0.077234,-0.077359,1.168119,0.000000,0.000000,0.000000,1.000000,-0.063686,0.008121,0.010840,-0.048408,0.015138,-0.011376,0.000000,0.000000,2.000000,0.000000
13.720000,0.076597,-0.077278,1.168227,0.000000,0.000000,0.000000,1.000000,-0.064170,0.008273,0.010726,-0.047967,0.015204,-0.011457,0.000000,0.000000,2.000000,0.000000
13.730000,0.075955,-0.077195,1.168334,0.000000,0.000000,0.000000,1.000000,-0.064650,0.008425,0.010611,-0.047521,0.015272,-0.011538,0.000000,0.000000,2.000000,0.000000
13.740000,0.075308,-0.077111,1.168440,0.000000,0.000000,0.000000,1.000000,-0.065125,0.008577,0.010496,-0.047072,0.015341,-0.011618,0.000000,0.000000,2.000000,0.000000
13.750000,0.074657,-0.077025,1.168545,0.000000,0.000000,0.000000,1.000000,-0.065596,0.008731,0.010380,-0.046620,0.015412,-0.011699,0.000000,0.000000,2.000000,0.000000
13.760000,0.074001,-0.076938,1.168649,0.000000,0.000000,0.000000,1.000000,-0.066062,0.008885,0.010263,-0.046163,0.015484,-0.011779,0.000000,0.000000,2.000000,0.000000
13.770000,0.073341,-0.076849,1.168752,0.000000,0.000000,0.000000,1.000000,-0.066524,0.009040,0.010145,-0.045704,0.015557,-0.011858,0.000000,0.000000,2.000000,0.000000
13.780000,0.072675,-0.076759,1.168853,0.000000,0.000000,0.000000,1.000000,-0.066981,0.009195,0.010026,-0.045240,0.015632,-0.011937,0.000000,0.000000,2.000000,0.000000
13.790000,0.072006,-0.076667,1.168954,0.000000,0.000000,0.000000,1.000000,-0.067433,0.009352,0.009907,-0.044773,0.015708,-0.012016,0.000000,0.000000,2.000000,0.000000
13.800000,0.071331,-0.076573,1.169053,0.000000,0.000000,0.000000,1.000000,-0.067881,0.009509,0.009787,-0.044303,0.015784,-0.012095,0.000000,0.000000,2.000000,0.000000
13.810000,0.070652,-0.076478,1.169150,0.000000,0.000000,0.000000,1.000000,-0.068324,0.009667,0.009666,-0.043829,0.015862,-0.012173,0.000000,0.000000,2.000000,0.000000
13.820000,0.069969,-0.076382,1.169247,0.000000,0.000000,0.000000,1.000000,-0.068762,0.009825,0.009544,-0.043353,0.015942,-0.012251,0.000000,0.000000,2.000000,0.000000
13.830000,0.069282,-0.076283,1.169343,0.000000,0.000000,0.000000,1.000000,-0.069196,0.009985,0.009422,-0.042873,0.016022,-0.012328,0.000000,0.000000,2.000000,0.000000
13.840000,0.068590,-0.076184,1.169437,0.000000,0.000000,0.000000,1.000000,-0.069625,0.010145,0.009298,-0.042389,0.016103,-0.012406,0.000000,0.000000,2.000000,0.000000
13.850000,0.067893,-0.076082,1.169530,0.000000,0.000000,0.000000,1.000000,-0.070048,0.010306,0.009174,-0.041903,0.016185,-0.012482,0.000000,0.000000,2.000000,0.000000
13.860000,0.067193,-0.075979,1.169621,0.000000,0.000000,0.000000,1.000000,-0.070468,0.010468,0.009050,-0.041414,0.016268,-0.012558,0.000000,0.000000,2.000000,0.000000
13.870000,0.066488,-0.075874,1.169712,0.000000,0.000000,0.000000,1.000000,-0.070882,0.010630,0.008924,-0.040922,0.016352,-0.012634,0.000000,0.000000,2.000000,0.000000
13.880000,0.065779,-0.075768,1.169801,0.000000,0.000000,0.000000,1.000000,-0.071291,0.010794,0.008798,-0.040427,0.016437,-0.012710,0.000000,0.000000,2.000000,0.000000
13.890000,0.065066,-0.075660,1.169889,0.000000,0.000000,0.000000,1.000000,-0.071695,0.010958,0.008671,-0.039929,0.016523,-0.012785,0.000000,0.000000,2.000000,0.000000
13.900000,0.064350,-0.075551,1.169976,0.000000,0.000000,0.000000,1.000000,-0.072094,0.011124,0.008543,-0.039428,0.016609,-0.012859,0.000000,0.000000,2.000000,0.000000
13.910000,0.063629,-0.075439,1.170061,0.000000,0.000000,0.000000,1.000000,-0.072489,0.011290,0.008414,-0.038925,0.016697,-0.012933,0.000000,0.000000,2.000000,0.000000
13.920000,0.062904,-0.075326,1.170145,0.000000,0.000000,0.000000,1.000000,-0.072878,0.011457,0.008285,-0.038419,0.016785,-0.013007,0.000000,0.000000,2.000000,0.000000
13.930000,0.062175,-0.075212,1.170228,0.000000,0.000000,0.000000,1.000000,-0.073262,0.011625,0.008155,-0.037911,0.016873,-0.013080,0.000000,0.000000,2.000000,0.000000
13.940000,0.061442,-0.075096,1.170310,0.000000,0.000000,0.000000,1.000000,-0.073641,0.011793,0.008024,-0.037400,0.016963,-0.013153,0.000000,0.000000,2.000000,0.000000
13.950000,0.060706,-0.074978,1.170390,0.000000,0.000000,0.000000,1.000000,-0.074015,0.011963,0.007892,-0.036887,0.017053,-0.013225,0.000000,0.000000,2.000000,0.000000
13.960000,0.059966,-0.074858,1.170469,0.000000,0.000000,0.000000,1.000000,-0.074384,0.012133,0.007760,-0.036371,0.017143,-0.013297,0.000000,0.000000,2.000000,0.000000
13.970000,0.059222,-0.074737,1.170547,0.000000,0.000000,0.000000,1.000000,-0.074748,0.012305,0.007627,-0.035853,0.017234,-0.013368,0.000000,0.000000,2.000000,0.000000
13.980000,0.058474,-0.074614,1.170623,0.000000,0.000000,0.000000,1.000000,-0.075106,0.012477,0.007493,-0.035333,0.017326,-0.013439,0.000000,0.000000,2.000000,0.000000
13.990000,0.057723,-0.074489,1.170698,0.000000,0.000000,0.000000,1.000000,-0.075460,0.012650,0.007359,-0.034810,0.017417,-0.013509,0.000000,0.000000,2.000000,0.000000
14.000000,0.056969,-0.074362,1.170771,0.000000,0.000000,0.000000,1.000000,-0.075808,0.012825,0.007224,-0.034286,0.017510,-0.013579,0.000000,0.000000,2.000000,0.000000
14.010000,0.056211,-0.074234,1.170844,0.000000,0.000000,0.000000,1.000000,-0.076151,0.013000,0.007088,-0.033760,0.017602,-0.013648,0.000000,0.000000,2.000000,0.000000
14.020000,0.055449,-0.074104,1.170915,0.000000,0.000000,0.000000,1.000000,-0.076488,0.013176,0.006952,-0.033231,0.017695,-0.013717,0.000000,0.000000,2.000000,0.000000
14.030000,0.054684,-0.073972,1.170984,0.000000,0.000000,0.000000,1.000000,-0.076821,0.013353,0.006815,-0.032701,0.017789,-0.013785,0.000000,0.000000,2.000000,0.000000
14.040000,0.053916,-0.073839,1.171052,0.000000,0.000000,0.000000,1.000000,-0.077148,0.013531,0.006677,-0.032169,0.017882,-0.013853,0.000000,0.000000,2.000000,0.000000
14.050000,0.053145,-0.073704,1.171119,0.000000,0.000000,0.000000,1.000000,-0.077469,0.013709,0.006538,-0.031635,0.017976,-0.013920,0.000000,0.000000,2.000000,0.000000
14.060000,0.052370,-0.073566,1.171184,0.000000,0.000000,0.000000,1.000000,-0.077786,0.013889,0.006399,-0.031099,0.018070,-0.013986,0.000000,0.000000,2.000000,0.000000
14.070000,0.051592,-0.073428,1.171248,0.000000,0.000000,0.000000,1.000000,-0.078097,0.014070,0.006259,-0.030562,0.018164,-0.014052,0.000000,0.000000,2.000000,0.000000
14.080000,0.050811,-0.073287,1.171311,0.000000,0.000000,0.000000,1.000000,-0.078402,0.014251,0.006119,-0.030023,0.018258,-0.014117,0.000000,0.000000,2.000000,0.000000
14.090000,0.050027,-0.073144,1.171372,0.000000,0.000000,0.000000,1.000000,-0.078702,0.014434,0.005977,-0.029483,0.018353,-0.014182,0.000000,0.000000,2.000000,0.000000
14.100000,0.049240,-0.073000,1.171432,0.000000,0.000000,0.000000,1.000000,-0.078997,0.014618,0.005836,-0.028941,0.018447,-0.014246,0.000000,0.000000,2.000000,0.000000
14.110000,0.048450,-0.072854,1.171490,0.000000,0.000000,0.000000,1.000000,-0.079287,0.014802,0.005693,-0.028398,0.018541,-0.014309,0.000000,0.000000,2.000000,0.000000
14.120000,0.047657,-0.072706,1.171547,0.000000,0.000000,0.000000,1.000000,-0.079571,0.014987,0.005550,-0.027854,0.018636,-0.014372,0.000000,0.000000,2.000000,0.000000
14.130000,0.046861,-0.072556,1.171603,0.000000,0.000000,0.000000,1.000000,-0.079849,0.015174,0.005406,-0.027308,0.018730,-0.014434,0.000000,0.000000,2.000000,0.000000
